month	carrier	airport	arr_delay	weather_delay	nas_delay
9	XE	DCA	very_long	long	very_long	Delayed
9	XE	ONT	medium	no_delay	medium	OnTime
9	YV	TVC	no_delay	no_delay	no_delay	OnTime
8	AA	DAL	very_long	no_delay	very_long	Delayed
8	AA	OGG	very_long	no_delay	very_long	Delayed
8	AA	ORD	nan	very_long	nan	Delayed
8	AA	SNA	very_long	very_long	very_long	Delayed
8	AS	BRW	very_long	long	short	Delayed
8	AS	DEN	very_long	no_delay	very_long	Delayed
8	AS	SIT	very_long	very_long	very_long	Delayed
8	CO	AUS	very_long	very_long	very_long	Delayed
8	CO	IND	very_long	medium	very_long	Delayed
8	CO	MDW	very_long	very_long	very_long	Delayed
8	CO	MHT	very_long	long	very_long	Delayed
8	CO	PVD	very_long	medium	very_long	Delayed
8	DL	AUS	very_long	medium	very_long	Delayed
8	DL	BDL	very_long	long	very_long	Delayed
8	DL	HOU	very_long	long	very_long	Delayed
8	DL	IAH	very_long	medium	very_long	Delayed
8	DL	KOA	very_long	no_delay	long	Delayed
8	EV	BGM	very_long	medium	very_long	Delayed
8	EV	DAB	very_long	medium	very_long	Delayed
8	EV	ERI	very_long	no_delay	short	Delayed
8	EV	FNT	very_long	very_long	very_long	Delayed
8	EV	FWA	very_long	medium	very_long	Delayed
8	EV	GSP	very_long	long	very_long	Delayed
8	EV	LFT	very_long	very_long	very_long	Delayed
8	EV	MLU	very_long	very_long	very_long	Delayed
8	EV	OMA	very_long	very_long	very_long	Delayed
8	EV	RIC	very_long	long	very_long	Delayed
8	EV	VLD	very_long	very_long	very_long	Delayed
8	F9	DCA	very_long	long	very_long	Delayed
8	F9	SJC	very_long	short	very_long	Delayed
8	F9	STL	very_long	long	very_long	Delayed
8	FL	PNS	very_long	no_delay	very_long	Delayed
8	FL	ROC	very_long	medium	very_long	Delayed
8	MQ	AZO	very_long	medium	very_long	Delayed
8	MQ	JFK	nan	very_long	very_long	Delayed
8	MQ	LSE	very_long	medium	very_long	Delayed
8	MQ	MEM	very_long	medium	very_long	Delayed
8	MQ	MLI	very_long	medium	very_long	Delayed
8	MQ	ORD	nan	very_long	nan	Delayed
8	MQ	SDF	very_long	very_long	very_long	Delayed
8	MQ	XNA	very_long	very_long	very_long	Delayed
8	NW	ALB	very_long	short	long	Delayed
8	NW	DLH	very_long	short	long	Delayed
8	NW	GEG	very_long	long	very_long	Delayed
8	NW	LSE	very_long	medium	medium	Delayed
8	NW	OGG	very_long	no_delay	long	Delayed
8	OH	ABE	very_long	very_long	very_long	Delayed
8	OH	COS	very_long	long	medium	Delayed
8	OH	DAB	very_long	long	very_long	Delayed
8	OH	DFW	very_long	long	no_delay	Delayed
8	OH	DTW	very_long	very_long	very_long	Delayed
8	OH	MLI	very_long	medium	medium	Delayed
8	OH	ORD	very_long	very_long	very_long	Delayed
8	OO	ATW	very_long	no_delay	long	Delayed
8	OO	BFL	very_long	no_delay	long	Delayed
8	OO	COS	very_long	long	medium	Delayed
8	OO	CPR	very_long	medium	no_delay	Delayed
8	OO	CRW	very_long	very_long	no_delay	Delayed
8	OO	EUG	very_long	no_delay	no_delay	Delayed
8	OO	FCA	very_long	medium	medium	Delayed
8	OO	MTJ	very_long	long	no_delay	Delayed
8	OO	SAN	very_long	no_delay	long	Delayed
8	OO	TYS	very_long	very_long	no_delay	Delayed
8	OO	WYS	very_long	no_delay	no_delay	Delayed
8	UA	CLT	very_long	long	very_long	Delayed
8	UA	GEG	very_long	very_long	very_long	Delayed
8	UA	IND	very_long	medium	medium	Delayed
8	UA	LGA	nan	very_long	very_long	Delayed
8	US	ELP	very_long	no_delay	long	Delayed
8	US	FLL	very_long	very_long	very_long	Delayed
8	US	IAH	very_long	short	very_long	Delayed
8	US	MEM	very_long	short	long	Delayed
8	XE	ACK	very_long	very_long	very_long	Delayed
8	XE	ALB	very_long	long	very_long	Delayed
8	XE	CMH	very_long	medium	very_long	Delayed
8	XE	DTW	very_long	long	very_long	Delayed
8	XE	GSP	very_long	long	very_long	Delayed
8	XE	HSV	very_long	medium	very_long	Delayed
8	XE	ORF	very_long	very_long	very_long	Delayed
8	XE	PIT	very_long	very_long	very_long	Delayed
8	XE	SLC	very_long	medium	very_long	Delayed
8	XE	SRQ	very_long	medium	long	Delayed
8	YV	BFL	very_long	medium	long	Delayed
8	YV	COS	very_long	very_long	very_long	Delayed
8	YV	MDW	very_long	no_delay	medium	Delayed
8	YV	SBA	very_long	very_long	very_long	Delayed
8	YV	SLC	very_long	long	long	Delayed
7	AA	ELP	very_long	very_long	very_long	Delayed
7	AA	EWR	nan	very_long	nan	Delayed
7	AA	JAC	very_long	no_delay	short	Delayed
7	AA	MSY	very_long	very_long	very_long	Delayed
7	AQ	SAN	very_long	no_delay	medium	Delayed
7	AS	FAI	very_long	long	very_long	Delayed
7	AS	GEG	very_long	no_delay	very_long	Delayed
7	AS	LAS	very_long	no_delay	very_long	Delayed
7	B6	PBI	very_long	very_long	very_long	Delayed
7	B6	PWM	very_long	long	very_long	Delayed
7	B6	SJC	very_long	long	very_long	Delayed
7	CO	HNL	very_long	medium	very_long	Delayed
7	CO	IAH	nan	very_long	nan	Delayed
7	DL	ALB	no_delay	no_delay	no_delay	OnTime
7	DL	CMH	very_long	no_delay	very_long	Delayed
7	DL	PVD	very_long	long	very_long	Delayed
7	DL	RNO	very_long	long	long	Delayed
7	DL	STT	medium	no_delay	medium	OnTime
7	EV	ALB	very_long	very_long	very_long	Delayed
7	EV	ATL	nan	nan	nan	Delayed
7	EV	AVP	very_long	no_delay	long	Delayed
7	EV	CRP	very_long	very_long	very_long	Delayed
7	EV	CSG	very_long	very_long	very_long	Delayed
7	EV	GRR	very_long	very_long	very_long	Delayed
7	EV	IAH	very_long	very_long	very_long	Delayed
7	EV	SLC	very_long	very_long	very_long	Delayed
7	F9	ATL	very_long	medium	very_long	Delayed
7	F9	MCO	very_long	medium	very_long	Delayed
7	F9	SFO	very_long	long	very_long	Delayed
7	F9	SNA	very_long	medium	long	Delayed
7	HA	ITO	very_long	no_delay	medium	Delayed
7	HA	PDX	long	no_delay	no_delay	OnTime
7	HA	SEA	very_long	no_delay	no_delay	Delayed
7	MQ	BUF	very_long	very_long	very_long	Delayed
7	MQ	CID	very_long	long	very_long	Delayed
7	MQ	GRK	very_long	very_long	very_long	Delayed
7	MQ	ICT	very_long	very_long	very_long	Delayed
7	MQ	MIA	very_long	long	very_long	Delayed
7	OH	ACY	very_long	long	very_long	Delayed
7	OH	BGR	very_long	very_long	very_long	Delayed
7	OH	EWR	very_long	long	very_long	Delayed
7	OH	FLL	very_long	long	very_long	Delayed
7	OH	PBI	very_long	long	medium	Delayed
7	OH	SRQ	very_long	no_delay	long	Delayed
7	OH	SYR	very_long	medium	very_long	Delayed
7	OO	BIS	very_long	very_long	no_delay	Delayed
7	OO	CIC	very_long	medium	no_delay	Delayed
7	OO	GEG	very_long	medium	medium	Delayed
7	OO	MOD	very_long	medium	no_delay	Delayed
7	OO	MSN	very_long	medium	very_long	Delayed
7	UA	IND	very_long	medium	very_long	Delayed
7	UA	RIC	very_long	long	very_long	Delayed
7	US	ORD	nan	very_long	very_long	Delayed
7	US	SEA	very_long	very_long	very_long	Delayed
7	WN	DEN	nan	long	very_long	Delayed
7	WN	PVD	nan	very_long	very_long	Delayed
7	WN	SAN	nan	very_long	very_long	Delayed
7	XE	BOI	very_long	long	no_delay	Delayed
7	XE	BPT	very_long	short	medium	Delayed
7	XE	BTV	very_long	very_long	very_long	Delayed
7	XE	MGM	very_long	long	medium	Delayed
7	XE	SAV	very_long	very_long	very_long	Delayed
7	YV	DAB	very_long	no_delay	long	Delayed
7	YV	JAX	very_long	long	long	Delayed
7	YV	OAK	very_long	no_delay	long	Delayed
6	AA	BOS	nan	very_long	nan	Delayed
6	AA	LAS	very_long	very_long	very_long	Delayed
6	AA	MIA	nan	very_long	nan	Delayed
6	AA	TUS	very_long	very_long	very_long	Delayed
6	AQ	LIH	very_long	no_delay	medium	Delayed
6	AS	DCA	very_long	long	very_long	Delayed
6	AS	PDX	nan	long	very_long	Delayed
6	AS	SIT	very_long	no_delay	very_long	Delayed
6	AS	WRG	very_long	no_delay	long	Delayed
6	B6	EWR	very_long	long	very_long	Delayed
6	B6	SJC	very_long	long	very_long	Delayed
6	CO	BOS	nan	very_long	nan	Delayed
6	CO	OMA	very_long	long	medium	Delayed
6	CO	ONT	very_long	very_long	very_long	Delayed
6	CO	PHL	very_long	very_long	very_long	Delayed
6	CO	SFO	nan	very_long	very_long	Delayed
6	CO	SJU	very_long	very_long	very_long	Delayed
6	DL	BHM	very_long	very_long	very_long	Delayed
6	DL	MSY	very_long	very_long	very_long	Delayed
6	DL	OGG	very_long	no_delay	long	Delayed
6	EV	ATL	nan	nan	nan	Delayed
6	EV	BNA	very_long	no_delay	medium	Delayed
6	EV	BTV	very_long	very_long	very_long	Delayed
6	EV	CLE	very_long	very_long	very_long	Delayed
6	EV	IAD	medium	no_delay	short	OnTime
6	EV	LIT	very_long	very_long	long	Delayed
6	EV	SJC	very_long	no_delay	no_delay	Delayed
6	EV	TUL	very_long	very_long	very_long	Delayed
6	EV	TUP	very_long	very_long	very_long	Delayed
6	F9	DTW	very_long	long	very_long	Delayed
6	FL	ATL	nan	very_long	nan	Delayed
6	FL	DAY	very_long	no_delay	very_long	Delayed
6	HA	OGG	very_long	no_delay	no_delay	Delayed
6	MQ	BTR	very_long	long	very_long	Delayed
6	MQ	CMH	nan	very_long	very_long	Delayed
6	MQ	HOU	very_long	very_long	very_long	Delayed
6	MQ	MDT	very_long	long	very_long	Delayed
6	MQ	ORD	nan	very_long	nan	Delayed
6	MQ	SDF	very_long	very_long	very_long	Delayed
6	MQ	TUL	very_long	medium	very_long	Delayed
6	NW	PWM	very_long	very_long	medium	Delayed
6	NW	SAN	very_long	long	very_long	Delayed
6	NW	SEA	very_long	very_long	very_long	Delayed
6	NW	TVC	very_long	very_long	very_long	Delayed
6	OH	COS	very_long	medium	long	Delayed
6	OH	FNT	very_long	medium	long	Delayed
6	OH	OMA	very_long	long	very_long	Delayed
6	OH	ORF	very_long	very_long	very_long	Delayed
6	OH	SAT	very_long	very_long	very_long	Delayed
6	OO	SNA	very_long	no_delay	no_delay	Delayed
6	OO	SYR	very_long	long	no_delay	Delayed
6	RU	BOS	very_long	medium	very_long	Delayed
6	RU	BRO	very_long	very_long	very_long	Delayed
6	RU	BWI	very_long	long	very_long	Delayed
6	RU	CRW	very_long	long	very_long	Delayed
6	RU	LCH	very_long	very_long	very_long	Delayed
6	RU	LFT	very_long	very_long	very_long	Delayed
6	RU	MEM	very_long	very_long	very_long	Delayed
6	RU	MHT	very_long	long	very_long	Delayed
6	RU	MOB	very_long	very_long	very_long	Delayed
6	RU	STL	nan	very_long	very_long	Delayed
6	TZ	JFK	long	no_delay	no_delay	OnTime
6	UA	BDL	very_long	long	very_long	Delayed
6	UA	BWI	nan	very_long	very_long	Delayed
6	UA	DTW	very_long	very_long	very_long	Delayed
6	US	BUR	very_long	no_delay	long	Delayed
6	US	MSY	very_long	short	very_long	Delayed
6	US	PHX	nan	very_long	nan	Delayed
6	US	SAT	very_long	no_delay	medium	Delayed
6	US	SAV	very_long	short	medium	Delayed
6	WN	PBI	very_long	very_long	very_long	Delayed
6	WN	PHX	nan	very_long	very_long	Delayed
6	WN	RNO	nan	short	very_long	Delayed
6	YV	BHM	very_long	no_delay	no_delay	Delayed
6	YV	JAC	very_long	medium	medium	Delayed
6	YV	MLI	very_long	no_delay	medium	Delayed
6	YV	MSY	very_long	no_delay	no_delay	Delayed
5	AA	DTW	very_long	very_long	very_long	Delayed
5	AA	PHL	very_long	very_long	very_long	Delayed
5	AA	SFO	nan	very_long	very_long	Delayed
5	AA	SLC	very_long	long	very_long	Delayed
5	AS	ADQ	very_long	no_delay	short	Delayed
5	AS	BOI	long	no_delay	short	OnTime
5	AS	LAX	very_long	no_delay	very_long	Delayed
5	B6	AUS	very_long	no_delay	long	Delayed
5	B6	MSY	very_long	no_delay	long	Delayed
5	B6	ROC	very_long	medium	very_long	Delayed
5	CO	BDL	very_long	medium	very_long	Delayed
5	CO	JFK	very_long	long	very_long	Delayed
5	CO	MHT	very_long	short	long	Delayed
5	CO	SJC	very_long	very_long	very_long	Delayed
5	CO	SNA	very_long	very_long	very_long	Delayed
5	DL	JAX	very_long	medium	very_long	Delayed
5	DL	ROC	very_long	no_delay	long	Delayed
5	DL	SAN	very_long	medium	very_long	Delayed
5	EV	FLO	very_long	long	very_long	Delayed
5	EV	IAD	very_long	long	long	Delayed
5	EV	ICT	very_long	very_long	very_long	Delayed
5	EV	ISO	very_long	long	very_long	Delayed
5	EV	MDT	very_long	very_long	very_long	Delayed
5	EV	MKE	very_long	very_long	very_long	Delayed
5	EV	SLC	very_long	very_long	very_long	Delayed
5	MQ	BNA	very_long	very_long	very_long	Delayed
5	MQ	BWI	very_long	long	very_long	Delayed
5	MQ	ICT	very_long	very_long	very_long	Delayed
5	MQ	JFK	nan	very_long	very_long	Delayed
5	MQ	ORD	nan	very_long	nan	Delayed
5	MQ	SJC	very_long	no_delay	very_long	Delayed
5	NW	LAX	very_long	very_long	very_long	Delayed
5	NW	MIA	very_long	medium	long	Delayed
5	NW	PSP	no_delay	no_delay	no_delay	OnTime
5	OH	BNA	very_long	very_long	very_long	Delayed
5	OH	BUF	very_long	very_long	very_long	Delayed
5	OH	CAK	very_long	very_long	very_long	Delayed
5	OH	DAB	very_long	long	long	Delayed
5	OH	DEN	long	no_delay	medium	OnTime
5	OH	ERI	very_long	long	medium	Delayed
5	OH	RSW	very_long	long	very_long	Delayed
5	OH	XNA	very_long	long	very_long	Delayed
5	OO	CWA	very_long	long	medium	Delayed
5	OO	IPL	very_long	medium	medium	Delayed
5	OO	LAX	nan	very_long	very_long	Delayed
5	OO	ORD	nan	very_long	nan	Delayed
5	OO	SYR	very_long	no_delay	no_delay	Delayed
5	RU	DTW	very_long	short	very_long	Delayed
5	RU	EWR	nan	very_long	nan	Delayed
5	RU	SAV	very_long	very_long	very_long	Delayed
5	RU	SRQ	very_long	very_long	medium	Delayed
5	TZ	DCA	very_long	no_delay	very_long	Delayed
5	UA	IND	very_long	very_long	very_long	Delayed
5	UA	KOA	very_long	no_delay	very_long	Delayed
5	UA	TUL	very_long	long	very_long	Delayed
5	US	AUS	long	no_delay	medium	OnTime
5	US	DTW	very_long	medium	very_long	Delayed
5	US	ILM	very_long	no_delay	medium	Delayed
5	WN	CMH	very_long	very_long	very_long	Delayed
5	WN	HOU	nan	very_long	very_long	Delayed
5	WN	HRL	very_long	medium	long	Delayed
5	WN	MCI	nan	very_long	very_long	Delayed
5	WN	STL	nan	very_long	very_long	Delayed
5	YV	ABQ	no_delay	no_delay	no_delay	OnTime
5	YV	MHT	very_long	no_delay	medium	Delayed
5	YV	MOB	medium	no_delay	no_delay	OnTime
4	AA	ATL	nan	very_long	very_long	Delayed
4	AA	OKC	very_long	very_long	very_long	Delayed
4	AA	RNO	very_long	long	very_long	Delayed
4	AA	SEA	very_long	very_long	very_long	Delayed
4	AS	MIA	long	no_delay	long	OnTime
4	AS	YAK	very_long	no_delay	long	Delayed
4	B6	BTV	very_long	very_long	very_long	Delayed
4	CO	ANC	very_long	no_delay	long	Delayed
4	CO	BUF	long	short	long	OnTime
4	CO	HDN	no_delay	no_delay	no_delay	OnTime
4	DL	BDL	very_long	long	very_long	Delayed
4	DL	BUF	very_long	long	long	Delayed
4	DL	CAE	very_long	no_delay	long	Delayed
4	DL	COS	very_long	long	medium	Delayed
4	DL	DFW	very_long	long	very_long	Delayed
4	DL	GSO	very_long	long	very_long	Delayed
4	DL	GSP	very_long	no_delay	long	Delayed
4	DL	OGG	very_long	no_delay	long	Delayed
4	DL	ONT	very_long	long	long	Delayed
4	DL	ORD	very_long	long	very_long	Delayed
4	DL	RSW	very_long	long	long	Delayed
4	EV	ABY	very_long	very_long	very_long	Delayed
4	EV	ILM	very_long	very_long	very_long	Delayed
4	EV	LAN	very_long	long	very_long	Delayed
4	F9	SFO	very_long	no_delay	very_long	Delayed
4	FL	BMI	very_long	no_delay	long	Delayed
4	FL	DCA	very_long	no_delay	long	Delayed
4	FL	PNS	very_long	no_delay	medium	Delayed
4	HA	HNL	very_long	short	medium	Delayed
4	MQ	AMA	very_long	very_long	very_long	Delayed
4	MQ	AZO	very_long	short	long	Delayed
4	MQ	CLE	very_long	very_long	very_long	Delayed
4	MQ	FWA	very_long	long	very_long	Delayed
4	MQ	GRK	very_long	very_long	very_long	Delayed
4	MQ	MQT	very_long	long	very_long	Delayed
4	MQ	PNS	very_long	very_long	very_long	Delayed
4	MQ	RDU	nan	very_long	very_long	Delayed
4	NW	EWR	very_long	very_long	very_long	Delayed
4	NW	PWM	very_long	no_delay	long	Delayed
4	NW	SMF	very_long	medium	long	Delayed
4	OH	ATL	very_long	very_long	very_long	Delayed
4	OH	BOS	very_long	very_long	very_long	Delayed
4	OH	LIT	very_long	no_delay	long	Delayed
4	OH	MDT	very_long	long	medium	Delayed
4	OH	OKC	very_long	very_long	long	Delayed
4	OO	CRW	very_long	no_delay	no_delay	Delayed
4	OO	DSM	very_long	no_delay	no_delay	Delayed
4	OO	LAS	very_long	no_delay	very_long	Delayed
4	OO	OMA	very_long	no_delay	no_delay	Delayed
4	OO	PSC	very_long	long	no_delay	Delayed
4	RU	DSM	very_long	short	long	Delayed
4	RU	LBB	very_long	long	very_long	Delayed
4	RU	LRD	very_long	medium	long	Delayed
4	RU	MSN	very_long	no_delay	very_long	Delayed
4	RU	SAV	very_long	very_long	very_long	Delayed
4	RU	SHV	very_long	very_long	long	Delayed
4	UA	ALB	very_long	no_delay	long	Delayed
4	UA	OKC	very_long	no_delay	long	Delayed
4	US	EWR	very_long	long	very_long	Delayed
4	US	PHL	nan	very_long	nan	Delayed
4	US	SLC	very_long	no_delay	very_long	Delayed
4	US	SYR	very_long	medium	very_long	Delayed
4	WN	BNA	nan	very_long	very_long	Delayed
4	WN	OAK	nan	very_long	very_long	Delayed
4	YV	CAK	very_long	no_delay	no_delay	Delayed
4	YV	FLG	very_long	no_delay	long	Delayed
4	YV	IAH	very_long	medium	very_long	Delayed
4	YV	ICT	very_long	no_delay	long	Delayed
4	YV	ORD	nan	very_long	nan	Delayed
4	YV	SRQ	medium	no_delay	no_delay	OnTime
4	YV	TUS	very_long	medium	very_long	Delayed
3	AA	JFK	nan	very_long	very_long	Delayed
3	AA	PVD	very_long	very_long	very_long	Delayed
3	AA	RDU	very_long	very_long	very_long	Delayed
3	AS	BOI	very_long	no_delay	medium	Delayed
3	B6	OAK	very_long	no_delay	very_long	Delayed
3	B6	SEA	very_long	no_delay	long	Delayed
3	CO	ANC	very_long	no_delay	long	Delayed
3	CO	ATL	very_long	medium	very_long	Delayed
3	CO	BQN	very_long	no_delay	very_long	Delayed
3	CO	HNL	very_long	medium	very_long	Delayed
3	CO	LAX	nan	very_long	very_long	Delayed
3	CO	SJC	very_long	medium	very_long	Delayed
3	CO	SRQ	very_long	no_delay	very_long	Delayed
3	DL	EGE	very_long	no_delay	very_long	Delayed
3	DL	EWR	very_long	long	very_long	Delayed
3	DL	HNL	very_long	long	very_long	Delayed
3	DL	IAH	very_long	medium	very_long	Delayed
3	DL	MLB	very_long	no_delay	long	Delayed
3	DL	RSW	very_long	short	very_long	Delayed
3	EV	AZO	long	medium	medium	OnTime
3	EV	CHA	very_long	very_long	long	Delayed
3	EV	PHF	very_long	very_long	very_long	Delayed
3	EV	TYS	very_long	very_long	long	Delayed
3	F9	BNA	very_long	short	very_long	Delayed
3	F9	CAK	very_long	no_delay	very_long	Delayed
3	F9	PDX	very_long	short	very_long	Delayed
3	FL	CLT	very_long	no_delay	long	Delayed
3	FL	DEN	very_long	no_delay	very_long	Delayed
3	FL	LAS	very_long	no_delay	very_long	Delayed
3	FL	LAX	very_long	no_delay	very_long	Delayed
3	FL	RDU	very_long	no_delay	medium	Delayed
3	MQ	CLT	very_long	very_long	very_long	Delayed
3	MQ	LBB	very_long	very_long	very_long	Delayed
3	MQ	LSE	very_long	long	very_long	Delayed
3	MQ	MTJ	very_long	long	medium	Delayed
3	MQ	RIC	very_long	medium	very_long	Delayed
3	MQ	SAT	very_long	long	very_long	Delayed
3	MQ	SNA	very_long	short	medium	Delayed
3	MQ	SPS	very_long	very_long	very_long	Delayed
3	NW	BTR	very_long	no_delay	long	Delayed
3	NW	CLE	very_long	long	long	Delayed
3	NW	PHX	very_long	very_long	very_long	Delayed
3	NW	SDF	very_long	medium	very_long	Delayed
3	OH	AZO	very_long	short	long	Delayed
3	OH	CMI	long	no_delay	medium	OnTime
3	OH	HTS	long	no_delay	medium	OnTime
3	OH	IAH	very_long	long	very_long	Delayed
3	OO	FAR	very_long	very_long	very_long	Delayed
3	OO	HLN	very_long	very_long	no_delay	Delayed
3	OO	IDA	very_long	very_long	medium	Delayed
3	OO	LEX	very_long	no_delay	very_long	Delayed
3	OO	MLI	very_long	medium	long	Delayed
3	OO	MSN	very_long	long	very_long	Delayed
3	OO	SAT	very_long	medium	medium	Delayed
3	OO	SAV	very_long	medium	long	Delayed
3	OO	SPI	very_long	medium	very_long	Delayed
3	OO	SUN	very_long	very_long	no_delay	Delayed
3	RU	BTR	very_long	very_long	very_long	Delayed
3	RU	CVG	very_long	long	very_long	Delayed
3	RU	JFK	very_long	no_delay	long	Delayed
3	RU	MDW	very_long	no_delay	very_long	Delayed
3	RU	PIT	very_long	very_long	very_long	Delayed
3	UA	DTW	very_long	short	very_long	Delayed
3	US	DFW	very_long	short	very_long	Delayed
3	US	IAD	very_long	no_delay	very_long	Delayed
3	WN	LIT	very_long	long	very_long	Delayed
3	YV	LAN	very_long	no_delay	very_long	Delayed
3	YV	SEA	very_long	no_delay	no_delay	Delayed
3	YV	SNA	very_long	medium	short	Delayed
2	AS	FAI	very_long	long	very_long	Delayed
2	B6	DEN	very_long	no_delay	very_long	Delayed
2	B6	OAK	very_long	very_long	very_long	Delayed
2	B6	PBI	very_long	very_long	very_long	Delayed
2	CO	DCA	very_long	short	very_long	Delayed
2	CO	LGA	very_long	medium	very_long	Delayed
2	CO	OGG	very_long	no_delay	very_long	Delayed
2	CO	SJU	very_long	long	very_long	Delayed
2	DL	BHM	very_long	medium	very_long	Delayed
2	DL	LIT	very_long	medium	long	Delayed
2	DL	SLC	nan	very_long	very_long	Delayed
2	DL	SMF	very_long	medium	very_long	Delayed
2	DL	TPA	very_long	very_long	very_long	Delayed
2	EV	BHM	very_long	very_long	long	Delayed
2	EV	EYW	very_long	very_long	long	Delayed
2	EV	GNV	very_long	very_long	very_long	Delayed
2	EV	GRR	very_long	very_long	long	Delayed
2	EV	GTR	very_long	medium	medium	Delayed
2	EV	MKE	very_long	very_long	very_long	Delayed
2	EV	MLI	very_long	very_long	very_long	Delayed
2	EV	PIA	very_long	medium	long	Delayed
2	EV	PNS	very_long	long	long	Delayed
2	EV	XNA	very_long	very_long	very_long	Delayed
2	F9	SAT	very_long	no_delay	very_long	Delayed
2	FL	BOS	very_long	medium	very_long	Delayed
2	FL	DTW	very_long	no_delay	long	Delayed
2	FL	ICT	very_long	no_delay	very_long	Delayed
2	MQ	ACT	very_long	medium	very_long	Delayed
2	MQ	AZO	very_long	long	very_long	Delayed
2	MQ	CLT	very_long	very_long	very_long	Delayed
2	MQ	FSM	very_long	very_long	very_long	Delayed
2	MQ	GRK	very_long	very_long	very_long	Delayed
2	MQ	MCO	very_long	no_delay	very_long	Delayed
2	MQ	MOB	very_long	long	very_long	Delayed
2	MQ	SJC	very_long	long	very_long	Delayed
2	MQ	SPS	very_long	medium	very_long	Delayed
2	MQ	STL	very_long	long	very_long	Delayed
2	MQ	TYR	very_long	very_long	very_long	Delayed
2	NW	BDL	very_long	medium	very_long	Delayed
2	NW	BTR	very_long	very_long	long	Delayed
2	NW	FLL	very_long	very_long	very_long	Delayed
2	NW	HDN	very_long	medium	long	Delayed
2	NW	IND	very_long	long	very_long	Delayed
2	NW	MCO	very_long	very_long	very_long	Delayed
2	NW	MDW	very_long	very_long	very_long	Delayed
2	NW	OMA	very_long	long	very_long	Delayed
2	NW	ORD	very_long	very_long	very_long	Delayed
2	NW	TVC	very_long	no_delay	long	Delayed
2	NW	XNA	medium	no_delay	medium	OnTime
2	OH	CHA	long	no_delay	long	OnTime
2	OH	MLB	very_long	long	very_long	Delayed
2	OH	SAV	very_long	very_long	very_long	Delayed
